%       "time"           "x"            "y"           "z"      "uindex"    "i"  "j"  "k"          "head"           "temp"           "pres"    "satn"           "epot"             "vx"             "vy"             "vz"          "bhpr"            "kz" 
%
  0.217000000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17701381E+02   0.20000000E+02   0.17555055E+00   0.00000000E+00   0.00000000E+00   0.79780296E-06  -0.64587951E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.217000000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18107582E+02   0.20000000E+02   0.17953538E+00   0.00000000E+00   0.00000000E+00   0.48120566E-06  -0.46846479E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.217000000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18615663E+02   0.20000000E+02   0.18451965E+00   0.00000000E+00   0.00000000E+00   0.25317804E-06  -0.19186093E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.217000000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19173556E+02   0.20000000E+02   0.18999258E+00   0.00000000E+00   0.00000000E+00   0.11575880E-06  -0.91922470E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.217000000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19767527E+02   0.20000000E+02   0.19581944E+00   0.00000000E+00   0.00000000E+00   0.29958335E-07  -0.45708557E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.220500000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17694691E+02   0.20000000E+02   0.17548492E+00   0.00000000E+00   0.00000000E+00   0.79782908E-06  -0.39715734E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.220500000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18100915E+02   0.20000000E+02   0.17946997E+00   0.00000000E+00   0.00000000E+00   0.48124860E-06  -0.36563360E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.220500000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18609085E+02   0.20000000E+02   0.18445513E+00   0.00000000E+00   0.00000000E+00   0.25325758E-06  -0.19252312E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.220500000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19167366E+02   0.20000000E+02   0.18993186E+00   0.00000000E+00   0.00000000E+00   0.11591168E-06  -0.10189018E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.220500000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19763437E+02   0.20000000E+02   0.19577932E+00   0.00000000E+00   0.00000000E+00   0.30202764E-07  -0.52975224E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.224000000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17688104E+02   0.20000000E+02   0.17542030E+00   0.00000000E+00   0.00000000E+00   0.79785438E-06  -0.47740436E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.224000000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18094350E+02   0.20000000E+02   0.17940558E+00   0.00000000E+00   0.00000000E+00   0.48129020E-06  -0.51382482E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.224000000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18602608E+02   0.20000000E+02   0.18439158E+00   0.00000000E+00   0.00000000E+00   0.25333464E-06  -0.26097268E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.224000000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19161264E+02   0.20000000E+02   0.18987200E+00   0.00000000E+00   0.00000000E+00   0.11605996E-06  -0.11670233E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.224000000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19759379E+02   0.20000000E+02   0.19573951E+00   0.00000000E+00   0.00000000E+00   0.30441556E-07  -0.61967071E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.227500000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17681618E+02   0.20000000E+02   0.17535667E+00   0.00000000E+00   0.00000000E+00   0.79787890E-06  -0.52816647E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.227500000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18087886E+02   0.20000000E+02   0.17934216E+00   0.00000000E+00   0.00000000E+00   0.48133052E-06  -0.53330716E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.227500000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18596228E+02   0.20000000E+02   0.18432900E+00   0.00000000E+00   0.00000000E+00   0.25340934E-06  -0.27780626E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.227500000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19155248E+02   0.20000000E+02   0.18981299E+00   0.00000000E+00   0.00000000E+00   0.11620384E-06  -0.13179330E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.227500000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19755352E+02   0.20000000E+02   0.19570000E+00   0.00000000E+00   0.00000000E+00   0.30674898E-07  -0.71725665E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.231000000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17675230E+02   0.20000000E+02   0.17529400E+00   0.00000000E+00   0.00000000E+00   0.79790267E-06  -0.18881137E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.231000000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18081518E+02   0.20000000E+02   0.17927969E+00   0.00000000E+00   0.00000000E+00   0.48136961E-06  -0.29106749E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.231000000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18589942E+02   0.20000000E+02   0.18426733E+00   0.00000000E+00   0.00000000E+00   0.25348179E-06  -0.25508268E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.231000000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19149316E+02   0.20000000E+02   0.18975479E+00   0.00000000E+00   0.00000000E+00   0.11634353E-06  -0.15040433E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.231000000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19751355E+02   0.20000000E+02   0.19566080E+00   0.00000000E+00   0.00000000E+00   0.30902971E-07  -0.83052605E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.234500000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17668936E+02   0.20000000E+02   0.17523226E+00   0.00000000E+00   0.00000000E+00   0.79792573E-06  -0.57342195E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.234500000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18075244E+02   0.20000000E+02   0.17921815E+00   0.00000000E+00   0.00000000E+00   0.48140753E-06  -0.54757910E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.234500000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18583748E+02   0.20000000E+02   0.18420657E+00   0.00000000E+00   0.00000000E+00   0.25355208E-06  -0.30798819E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.234500000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19143465E+02   0.20000000E+02   0.18969739E+00   0.00000000E+00   0.00000000E+00   0.11647919E-06  -0.16957300E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.234500000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19747390E+02   0.20000000E+02   0.19562189E+00   0.00000000E+00   0.00000000E+00   0.31125950E-07  -0.96087298E-16   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.238000000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17662734E+02   0.20000000E+02   0.17517142E+00   0.00000000E+00   0.00000000E+00   0.79794811E-06  -0.49876871E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.238000000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18069062E+02   0.20000000E+02   0.17915750E+00   0.00000000E+00   0.00000000E+00   0.48144434E-06  -0.61914793E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.238000000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18577643E+02   0.20000000E+02   0.18414667E+00   0.00000000E+00   0.00000000E+00   0.25362032E-06  -0.39429947E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.238000000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19137693E+02   0.20000000E+02   0.18964077E+00   0.00000000E+00   0.00000000E+00   0.11661100E-06  -0.18250313E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.238000000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19743455E+02   0.20000000E+02   0.19558329E+00   0.00000000E+00   0.00000000E+00   0.31344001E-07  -0.11093430E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.241500000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17656621E+02   0.20000000E+02   0.17511145E+00   0.00000000E+00   0.00000000E+00   0.79796984E-06  -0.17624718E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.241500000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18062968E+02   0.20000000E+02   0.17909771E+00   0.00000000E+00   0.00000000E+00   0.48148007E-06  -0.35493400E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.241500000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18571624E+02   0.20000000E+02   0.18408763E+00   0.00000000E+00   0.00000000E+00   0.25368660E-06  -0.34958420E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.241500000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19131997E+02   0.20000000E+02   0.18958490E+00   0.00000000E+00   0.00000000E+00   0.11673913E-06  -0.21442768E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.241500000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19739550E+02   0.20000000E+02   0.19554498E+00   0.00000000E+00   0.00000000E+00   0.31557284E-07  -0.12775045E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.245000000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17650594E+02   0.20000000E+02   0.17505233E+00   0.00000000E+00   0.00000000E+00   0.79799095E-06  -0.59746991E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.245000000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18056960E+02   0.20000000E+02   0.17903878E+00   0.00000000E+00   0.00000000E+00   0.48151479E-06  -0.52675496E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.245000000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18565689E+02   0.20000000E+02   0.18402941E+00   0.00000000E+00   0.00000000E+00   0.25375099E-06  -0.34210842E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.245000000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19126377E+02   0.20000000E+02   0.18952976E+00   0.00000000E+00   0.00000000E+00   0.11686372E-06  -0.24037508E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.245000000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19735675E+02   0.20000000E+02   0.19550697E+00   0.00000000E+00   0.00000000E+00   0.31765951E-07  -0.14674486E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.248500000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17644652E+02   0.20000000E+02   0.17499404E+00   0.00000000E+00   0.00000000E+00   0.79801146E-06  -0.74440646E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.248500000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18051036E+02   0.20000000E+02   0.17898066E+00   0.00000000E+00   0.00000000E+00   0.48154852E-06  -0.60245377E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.248500000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18559835E+02   0.20000000E+02   0.18397198E+00   0.00000000E+00   0.00000000E+00   0.25381357E-06  -0.34810299E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.248500000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19120829E+02   0.20000000E+02   0.18947534E+00   0.00000000E+00   0.00000000E+00   0.11698493E-06  -0.26531177E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.248500000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19731829E+02   0.20000000E+02   0.19546925E+00   0.00000000E+00   0.00000000E+00   0.31970151E-07  -0.16842288E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.252000000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17638792E+02   0.20000000E+02   0.17493655E+00   0.00000000E+00   0.00000000E+00   0.79803139E-06  -0.83016010E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.252000000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18045193E+02   0.20000000E+02   0.17892334E+00   0.00000000E+00   0.00000000E+00   0.48158132E-06  -0.65445313E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.252000000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18554061E+02   0.20000000E+02   0.18391534E+00   0.00000000E+00   0.00000000E+00   0.25387443E-06  -0.38189212E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.252000000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19115353E+02   0.20000000E+02   0.18942161E+00   0.00000000E+00   0.00000000E+00   0.11710288E-06  -0.29802049E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.252000000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19728013E+02   0.20000000E+02   0.19543181E+00   0.00000000E+00   0.00000000E+00   0.32170026E-07  -0.19276708E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.255500000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17633011E+02   0.20000000E+02   0.17487984E+00   0.00000000E+00   0.00000000E+00   0.79805079E-06  -0.87060599E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.255500000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18039429E+02   0.20000000E+02   0.17886679E+00   0.00000000E+00   0.00000000E+00   0.48161322E-06  -0.69549150E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.255500000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18548364E+02   0.20000000E+02   0.18385945E+00   0.00000000E+00   0.00000000E+00   0.25393363E-06  -0.42430715E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.255500000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19109946E+02   0.20000000E+02   0.18936857E+00   0.00000000E+00   0.00000000E+00   0.11721772E-06  -0.33503344E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.255500000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19724226E+02   0.20000000E+02   0.19539466E+00   0.00000000E+00   0.00000000E+00   0.32365710E-07  -0.22016085E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.259000000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17627308E+02   0.20000000E+02   0.17482389E+00   0.00000000E+00   0.00000000E+00   0.79806965E-06  -0.90179864E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.259000000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18033742E+02   0.20000000E+02   0.17881101E+00   0.00000000E+00   0.00000000E+00   0.48164425E-06  -0.73534491E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.259000000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18542742E+02   0.20000000E+02   0.18380430E+00   0.00000000E+00   0.00000000E+00   0.25399124E-06  -0.47029452E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.259000000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19104606E+02   0.20000000E+02   0.18931618E+00   0.00000000E+00   0.00000000E+00   0.11732955E-06  -0.37669915E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.259000000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19720468E+02   0.20000000E+02   0.19535779E+00   0.00000000E+00   0.00000000E+00   0.32557335E-07  -0.25105725E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.262500000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17621679E+02   0.20000000E+02   0.17476868E+00   0.00000000E+00   0.00000000E+00   0.79808801E-06  -0.93600599E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.262500000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18028130E+02   0.20000000E+02   0.17875595E+00   0.00000000E+00   0.00000000E+00   0.48167446E-06  -0.77836985E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.262500000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18537194E+02   0.20000000E+02   0.18374987E+00   0.00000000E+00   0.00000000E+00   0.25404732E-06  -0.51938374E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.262500000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19099332E+02   0.20000000E+02   0.18926444E+00   0.00000000E+00   0.00000000E+00   0.11743850E-06  -0.42312218E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.262500000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19716739E+02   0.20000000E+02   0.19532121E+00   0.00000000E+00   0.00000000E+00   0.32745026E-07  -0.28533432E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.266000000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17616125E+02   0.20000000E+02   0.17471418E+00   0.00000000E+00   0.00000000E+00   0.79810589E-06  -0.97770656E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.266000000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18022591E+02   0.20000000E+02   0.17870161E+00   0.00000000E+00   0.00000000E+00   0.48170388E-06  -0.82657033E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.266000000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18531716E+02   0.20000000E+02   0.18369614E+00   0.00000000E+00   0.00000000E+00   0.25410193E-06  -0.57192331E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.266000000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19094122E+02   0.20000000E+02   0.18921333E+00   0.00000000E+00   0.00000000E+00   0.11754468E-06  -0.47513897E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.266000000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19713037E+02   0.20000000E+02   0.19528490E+00   0.00000000E+00   0.00000000E+00   0.32928904E-07  -0.32410730E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.269500000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17610641E+02   0.20000000E+02   0.17466039E+00   0.00000000E+00   0.00000000E+00   0.79812331E-06  -0.10235894E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.269500000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18017122E+02   0.20000000E+02   0.17864797E+00   0.00000000E+00   0.00000000E+00   0.48173253E-06  -0.87965011E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.269500000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18526308E+02   0.20000000E+02   0.18364309E+00   0.00000000E+00   0.00000000E+00   0.25415514E-06  -0.62798295E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.269500000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19088975E+02   0.20000000E+02   0.18916284E+00   0.00000000E+00   0.00000000E+00   0.11764820E-06  -0.53281923E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.269500000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19709364E+02   0.20000000E+02   0.19524886E+00   0.00000000E+00   0.00000000E+00   0.33109085E-07  -0.36737621E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.273000000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17605228E+02   0.20000000E+02   0.17460729E+00   0.00000000E+00   0.00000000E+00   0.79814027E-06  -0.10564549E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.273000000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18011724E+02   0.20000000E+02   0.17859501E+00   0.00000000E+00   0.00000000E+00   0.48176044E-06  -0.93311327E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.273000000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18520968E+02   0.20000000E+02   0.18359070E+00   0.00000000E+00   0.00000000E+00   0.25420699E-06  -0.68874762E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.273000000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19083888E+02   0.20000000E+02   0.18911295E+00   0.00000000E+00   0.00000000E+00   0.11774915E-06  -0.59626752E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.273000000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19705718E+02   0.20000000E+02   0.19521310E+00   0.00000000E+00   0.00000000E+00   0.33285679E-07  -0.41535015E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.276500000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17599882E+02   0.20000000E+02   0.17455484E+00   0.00000000E+00   0.00000000E+00   0.79815681E-06  -0.10874210E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.276500000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18006392E+02   0.20000000E+02   0.17854271E+00   0.00000000E+00   0.00000000E+00   0.48178765E-06  -0.98737802E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.276500000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18515694E+02   0.20000000E+02   0.18353896E+00   0.00000000E+00   0.00000000E+00   0.25425754E-06  -0.76542229E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.276500000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19078862E+02   0.20000000E+02   0.18906364E+00   0.00000000E+00   0.00000000E+00   0.11784764E-06  -0.66917815E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.276500000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19702100E+02   0.20000000E+02   0.19517760E+00   0.00000000E+00   0.00000000E+00   0.33458794E-07  -0.46877846E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.280000000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17594602E+02   0.20000000E+02   0.17450305E+00   0.00000000E+00   0.00000000E+00   0.79817294E-06  -0.11316135E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.280000000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.18001127E+02   0.20000000E+02   0.17849105E+00   0.00000000E+00   0.00000000E+00   0.48181418E-06  -0.10366066E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.280000000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18510484E+02   0.20000000E+02   0.18348785E+00   0.00000000E+00   0.00000000E+00   0.25430683E-06  -0.85863428E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.280000000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19073894E+02   0.20000000E+02   0.18901490E+00   0.00000000E+00   0.00000000E+00   0.11794374E-06  -0.75379910E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.280000000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19698508E+02   0.20000000E+02   0.19514237E+00   0.00000000E+00   0.00000000E+00   0.33628534E-07  -0.52806191E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.283500000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17589387E+02   0.20000000E+02   0.17445189E+00   0.00000000E+00   0.00000000E+00   0.79818866E-06  -0.96618793E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.283500000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.17995925E+02   0.20000000E+02   0.17844003E+00   0.00000000E+00   0.00000000E+00   0.48184006E-06  -0.97118921E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.283500000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18505337E+02   0.20000000E+02   0.18343736E+00   0.00000000E+00   0.00000000E+00   0.25435492E-06  -0.90423828E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.283500000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19068983E+02   0.20000000E+02   0.18896672E+00   0.00000000E+00   0.00000000E+00   0.11803755E-06  -0.84537305E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.283500000E+01  0.580000E+03   0.738500E+03   0.100000E+02         1     5    35     1  0.19694944E+02   0.20000000E+02   0.19510740E+00   0.00000000E+00   0.00000000E+00   0.33794996E-07  -0.59389757E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
%
  0.287000000E+01  0.728500E+03   0.738500E+03   0.100000E+02         1    25    35     1  0.17584235E+02   0.20000000E+02   0.17440135E+00   0.00000000E+00   0.00000000E+00   0.79820401E-06  -0.15327440E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.287000000E+01  0.722000E+03   0.738500E+03   0.100000E+02         1    20    35     1  0.17990787E+02   0.20000000E+02   0.17838962E+00   0.00000000E+00   0.00000000E+00   0.48186531E-06  -0.14188299E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.287000000E+01  0.707500E+03   0.738500E+03   0.100000E+02         1    15    35     1  0.18500252E+02   0.20000000E+02   0.18338747E+00   0.00000000E+00   0.00000000E+00   0.25440184E-06  -0.10807294E-14   0.00000000E+00   0.00000000E+00   0.10000000E-11
  0.287000000E+01  0.675000E+03   0.738500E+03   0.100000E+02         1    10    35     1  0.19064127E+02   0.20000000E+02   0.18891909E+00   0.00000000E+00   0.00000000E+00   0.11812915E-06  -0.93785316E-15   0.00000000E+00   0.00000000E+00   0.10000000E-11
